backend,operation,predictor_id,predictor_full_path,repeat,latency_ms,result_size
Adjacency graph,top10_criteria_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,0,0.000875,10
Adjacency graph,top10_criteria_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,1,0.000209,10
Adjacency graph,top10_criteria_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,4,0.000208,10
Adjacency graph,top10_criteria_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,75,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,5,0.000167,1
Adjacency graph,top10_criteria_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,0,0.000833,10
Adjacency graph,top10_criteria_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,4,0.000292,10
Adjacency graph,top10_criteria_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,116,[SOCIAL] > Culture_Identity_and_Social_Inclusion > Identity_and_Belonging_Assessment_and_Planning,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,0,0.001959,10
Adjacency graph,top10_criteria_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,2,0.000166,10
Adjacency graph,top10_criteria_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,3,0.000209,10
Adjacency graph,top10_criteria_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,4,0.000166,10
Adjacency graph,top10_criteria_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,5,0.000209,10
Adjacency graph,criterion_degree_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,3,0.000166,1
Adjacency graph,criterion_degree_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,81,[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,0,0.000583,10
Adjacency graph,top10_criteria_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,0,0.000208,1
Adjacency graph,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,1,0.000209,1
Adjacency graph,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,5,0.000167,1
Adjacency graph,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,0,0.001667,10
Adjacency graph,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,1,0.000166,10
Adjacency graph,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,4,0.000208,10
Adjacency graph,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,3,0.000166,1
Adjacency graph,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,0,0.000417,10
Adjacency graph,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,4,0.000166,10
Adjacency graph,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,5,0.000209,10
Adjacency graph,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,0,0.000209,1
Adjacency graph,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,5,0.000125,1
SPARQL,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,0,8.715,10
SPARQL,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,1,7.542875,10
SPARQL,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,2,8.181625,10
SPARQL,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,3,8.227208,10
SPARQL,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,4,7.022917,10
SPARQL,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,5,8.218125,10
SPARQL,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,0,4.687625,3
SPARQL,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,1,5.62075,3
SPARQL,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,2,4.831292,3
SPARQL,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,3,5.643709,3
SPARQL,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,4,4.509542,3
SPARQL,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,5,5.848666,3
SPARQL,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,0,8.073542,10
SPARQL,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,1,6.759083,10
SPARQL,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,2,8.151084,10
SPARQL,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,3,7.780375,10
SPARQL,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,4,7.169041,10
SPARQL,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,5,7.818417,10
SPARQL,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,0,5.879417,3
SPARQL,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,1,4.54375,3
SPARQL,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,2,5.402209,3
SPARQL,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,3,4.687167,3
SPARQL,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,4,5.599458,3
SPARQL,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,5,4.460291,3
SPARQL,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,0,25.621917,10
SPARQL,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,1,24.070834,10
SPARQL,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,2,24.29825,10
SPARQL,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,3,24.231958,10
SPARQL,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,4,24.00525,10
SPARQL,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,5,24.131083,10
SPARQL,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,0,11.16975,3
SPARQL,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,1,11.309042,3
SPARQL,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,2,10.791292,3
SPARQL,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,3,12.155084,3
SPARQL,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,4,10.611917,3
SPARQL,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,5,11.95575,3
SPARQL,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,0,28.024375,10
SPARQL,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,1,26.594041,10
SPARQL,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,2,27.101375,10
SPARQL,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,3,26.773083,10
SPARQL,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,4,26.917416,10
SPARQL,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,5,28.078958,10
SPARQL,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,0,12.769375,3
SPARQL,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,1,11.570417,3
SPARQL,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,2,12.804916,3
SPARQL,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,3,11.9215,3
SPARQL,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,4,13.020959,3
SPARQL,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,5,11.67175,3
SPARQL,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,0,29.563334,10
SPARQL,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,1,28.336958,10
SPARQL,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,2,28.238833,10
SPARQL,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,3,29.33925,10
SPARQL,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,4,28.895583,10
SPARQL,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,5,28.600125,10
SPARQL,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,0,12.397416,3
SPARQL,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,1,13.312833,3
SPARQL,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,2,12.369333,3
SPARQL,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,3,13.450834,3
SPARQL,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,4,12.055625,3
SPARQL,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,5,13.559375,3
SPARQL,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,0,39.676208,10
SPARQL,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,1,38.015708,10
SPARQL,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,2,38.468666,10
SPARQL,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,3,38.958791,10
SPARQL,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,4,38.268583,10
SPARQL,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,5,37.68075,10
SPARQL,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,0,16.703542,4
SPARQL,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,1,16.0035,4
SPARQL,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,2,17.291333,4
SPARQL,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,3,15.909833,4
SPARQL,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,4,17.474125,4
SPARQL,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,5,16.023125,4
SPARQL,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,0,9.093125,10
SPARQL,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,1,8.55425,10
SPARQL,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,2,7.516084,10
SPARQL,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,3,8.321834,10
SPARQL,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,4,8.588875,10
SPARQL,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,5,7.454458,10
SPARQL,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,0,5.561833,3
SPARQL,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,1,4.949834,3
SPARQL,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,2,5.829083,3
SPARQL,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,3,4.604375,3
SPARQL,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,4,5.949042,3
SPARQL,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,5,4.725,3
SPARQL,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,0,15.160417,10
SPARQL,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,1,14.490459,10
SPARQL,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,2,14.711375,10
SPARQL,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,3,14.422666,10
SPARQL,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,4,13.512292,10
SPARQL,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,5,14.5205,10
SPARQL,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,0,8.247166,3
SPARQL,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,1,7.159958,3
SPARQL,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,2,8.242834,3
SPARQL,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,3,7.168709,3
SPARQL,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,4,8.146125,3
SPARQL,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,5,7.172959,3
SPARQL,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,0,9.544916,10
SPARQL,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,1,9.217459,10
SPARQL,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,2,8.133042,10
SPARQL,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,3,9.288209,10
SPARQL,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,4,9.252875,10
SPARQL,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,5,8.157292,10
SPARQL,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,0,6.189667,3
SPARQL,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,1,5.077417,3
SPARQL,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,2,6.044167,3
SPARQL,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,3,5.08425,3
SPARQL,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,4,6.159083,3
SPARQL,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,5,4.922333,3
SPARQL,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,0,7.852667,10
SPARQL,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,1,7.484708,10
SPARQL,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,2,6.336583,10
SPARQL,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,3,7.796417,10
SPARQL,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,4,7.254708,10
SPARQL,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,5,6.623583,10
SPARQL,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,0,5.362417,2
SPARQL,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,1,4.279875,2
SPARQL,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,2,5.658417,2
SPARQL,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,3,4.30575,2
SPARQL,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,4,5.263917,2
SPARQL,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,5,4.441,2
SPARQL,top10_criteria_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,0,7.367791,10
SPARQL,top10_criteria_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,1,6.893916,10
